Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level
ELEC,Town of Elk Point Office,4914 50 Ave,,Elk Point,AB,T0A 1A0,,780-724-3810,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,53.8971997002409,-110.899093786636,2023-01-12,238602,2023-01-12 21:05:40 UTC,P,,,2022-12-21,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,,,,,,,,,,,false,,,,
ELEC,Town of Bon Accord,5025 50 Ave,,Bon Accord,AB,T0A 0K0,,780-921-3550,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,53.8360317883136,-113.413390051746,2023-01-12,238603,2023-01-12 21:05:40 UTC,P,,,2022-12-22,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,,,,,,,,,,,false,,,,
ELEC,St. Albert Honda,875 St Albert Tr,,St. Albert,AB,T8N 3X9,,780-458-0800,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,3,,,Non-Networked,,GPS,53.6659089258487,-113.632816311634,2023-01-12,238604,2023-01-12 21:05:40 UTC,P,,,2022-12-22,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,
ELEC,Edmonton Public Library - Calder,12710 131 Ave NW,,Edmonton,AB,T5L 2Z6,,780-496-7090,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,53.5903481532424,-113.541691837302,2023-01-12,238605,2023-01-12 21:05:40 UTC,P,,,2022-12-22,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,LIBRARY,,,,,,,,,,,,,,,,,false,,,,
ELEC,Wine and Beyond Windermere - Tesla Supercharger,6284 Currents Dr NW,,Edmonton,AB,T6W 0L8,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,53.436329,-113.610406,2023-01-12,238607,2023-01-12 21:05:40 UTC,P,,,2022-12-16,,,,,TESLA,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,
ELEC,COOPEV CHARGING DC CHARGER 1,917 85 St SW,,Calgary,AB,T3H 5Z9,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.058838,-114.21183,2023-03-06,238742,2023-03-06 23:41:37 UTC,,,,2022-12-24,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LETH TOYOTA OUT FRONT CT4K,3524 2 Avenue South,,Lethbridge,AB,T1J 0G6,,888-758-4389,E,,Public,Mon 8:00am - 7:00pm; Tue 8:00am - 7:00pm; Wed 8:00am - 7:00pm; Thu 8:00am - 7:00pm; Fri 8:00am - 7:00pm; Sat 8:00am - 7:00pm; Sun 8:00am - 7:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.696403,-112.788734,2023-03-06,240894,2023-03-06 23:41:40 UTC,,,,2023-01-04,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Lacombe Ford,5610 AB-2A,,Lacombe,AB,T4L 1A3,,403-782-6811,E,,Public - Call ahead,8am-6pm daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,52.4708476588607,-113.720758820239,2023-01-12,241168,2023-03-03 20:27:13 UTC,P,,,2023-09-01,,,,,J1772,CA,,8:00-18:00 tous les jours,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free during business hours,Gratuit pendant les heures d'ouverture,,,,,,,,,true,,,,
ELEC,Southside Dodge Chrysler Jeep Ram,2804 50 Ave,,Red Deer,AB,T4R 1M4,,403-346-5577,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,52.2458454065906,-113.816194658291,2023-01-12,241169,2023-01-12 21:05:40 UTC,P,,,2022-12-27,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Go Dodge Red Deer,29 Petrolia Dr,,Red Deer,AB,T4E 1B3,,403-346-2035,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,52.213180478067,-113.811618983472,2023-01-12,241170,2023-01-12 21:05:40 UTC,P,,,2022-12-27,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Cam Clark Ford Olds,5042 48 St,,Olds,AB,T4H 0C6,,403-556-3301,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,51.7945415226141,-114.105184321654,2023-01-12,241171,2023-01-12 21:05:40 UTC,P,,,2022-12-27,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Staybridge Suites Red Deer North,6329 Orr Dr,,Red Deer,AB,T4P 3T6,,587-457-5851,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,52.2852381097637,-113.850648399481,2023-01-12,241172,2023-01-12 21:05:40 UTC,P,,,2022-12-27,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false,,,,
ELEC,Olds College - Werklund Agriculture and Technology Centre,4534 49 St,,Olds,AB,T4H 1R6,,800-661-6537,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,51.7914271766771,-114.094353403379,2023-01-12,241173,2023-01-12 21:05:40 UTC,P,,,2022-12-27,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,false,,,,
ELEC,Baldy Mountain Lodge Nordegg Vacation Rentals,606 Ptarmigan Trl,,Nordegg,AB,T0M 2H0,,855-667-3344,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,52.4976962710295,-116.096521069415,2023-01-12,241174,2023-01-12 21:05:40 UTC,P,,,2022-12-27,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAMPGROUND,,,,,,,,,,,,,,,,,true,,,,
ELEC,The Crossing Gas Station and Store,Hwy 93 and AB-11,,Improvement Disctrict No. 9,AB,T0L 1E0,,403-761-7000,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,51.9737176177911,-116.746419282613,2023-01-12,241175,2023-01-12 21:05:40 UTC,P,,,2022-12-27,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,
ELEC,Jasper Train Station Parks Canada,611 Connaught Dr,,Jasper,AB,T0E 1E0,,888-842-7245,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,52.8745670631431,-118.07988012458,2023-01-12,241176,2023-01-12 21:05:40 UTC,P,,,2022-12-27,,,,,J1772,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,
ELEC,Indigo Parking Calgary - Tesla Destination,600 6 Ave SW,,Calgary,AB,T2P 0S4,,  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,51.047962,-114.074176,2022-10-06,250853,2023-01-18 15:15:20 UTC,P,,,2019-03-18,,,,,TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,
ELEC,The Lake Louise Ski Resort - Tesla Destination,1 Whitehorn Rd,,Lake Louise,AB,T0L1E0,,403-522-3555  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,51.439925,-116.160446,2022-10-06,250855,2023-01-18 15:15:20 UTC,P,,,2017-06-16,,,,,TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,
ELEC,The Market at Centre in the Park - Tesla Destination,201 Festival Wy,,Sherwood Park,AB,T8A 4X3,,  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,53.5269,-113.296427,2022-10-06,250862,2023-01-18 15:15:20 UTC,P,,,2019-08-01,,,,,TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,
ELEC,Lake Louise Village - Banff National Park - Tesla Destination,200  Village Rd,,Lake Louise,AB,T0L 1E0,,4035223833  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,51.42631,-116.17749,2022-10-06,250930,2023-01-18 15:15:20 UTC,P,,,2022-03-31,,,,,TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,
ELEC,Upper Hotsprings - Banff National Park - Tesla Destination,1  Mountain Ave,,Banff,AB,T1L 1K2,,4037621515  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,51.149211,-115.558565,2022-10-06,250931,2023-01-18 15:15:20 UTC,P,,,2021-12-13,,,,,J1772 TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,
ELEC,Cave and Basin - Banff National Park - Tesla Destination,311 Cave Ave,,Banff,AB,T1L 1K2,,4037621566  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,51.170006,-115.588131,2022-10-06,250933,2023-01-18 15:15:20 UTC,P,,,2021-12-13,,,,,J1772 TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,
ELEC,Edmonton Tower - Tesla Destination,10111-104  Ave NW,,Edmonton,AB,T5J 0J4,,7804235525  877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,53.54562,-113.49464,2022-10-06,251028,2023-01-18 15:15:20 UTC,P,,,2021-05-26,,,,,TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,
ELEC,Jasper Train Station - Jasper National Park - Parks Canada - Tesla Destination,607 Connaught Drive,,Jasper,AB,T0E 1E0,,780-852-6176  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,52.874704,-118.079848,2022-10-06,251074,2023-01-18 15:15:20 UTC,P,,,2020-07-14,,,,,J1772 TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,
ELEC,Banff Visitor Centre - Tesla Destination,224 Banff Avenue,,Banff,AB,T1L 1B3,,403-762-1550  877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,51.177685,-115.57017,2022-10-06,251077,2023-01-18 15:15:20 UTC,P,,,2021-01-16,,,,,J1772 TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,
ELEC,Lacombe Ford,5610 AB-2A,,Lacombe,AB,T4L 1A3,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,52.4710519366147,-113.720988122835,2023-03-06,251729,2023-03-06 23:47:44 UTC,,,,2023-01-24,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WPM STATION 1,10331 105 St,,Westlock,AB,T7P 2H7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,54.156927,-113.851101,2023-03-06,251840,2023-03-06 23:38:11 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROOKFIELD PL BPC STATION 4,225 6 Ave SW,,Calgary,AB,T2P 3S9,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.04736,-114.06589,2023-03-06,251981,2023-03-06 23:39:38 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROOKFIELD PL BPC STATION 5,225 6 Ave SW,,Calgary,AB,T2P 3S9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.04736,-114.065834,2023-03-06,251982,2023-03-06 23:39:38 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROOKFIELD PL BPC STATION 6,225 6 Ave SW,,Calgary,AB,T2P 3S9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.0474,-114.06598,2023-03-06,251983,2023-03-06 23:39:38 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROOKFIELD PL BPC STATION 3,225 6 Ave SW,,Calgary,AB,T2P 0R2,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.047367,-114.06586,2023-03-06,251984,2023-03-06 23:39:38 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,VACUUM CHARGERS SOUTH,21 Bellerose Drive,,St Albert,AB,T8N 5E1,,888-758-4389,E,,Public,Mon 8:00am - 9:00pm; Tue 8:00am - 9:00pm; Wed 8:00am - 9:00pm; Thu 8:00am - 9:00pm; Fri 8:00am - 9:00pm; Sat 8:00am - 9:00pm; Sun 8:00am - 9:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.646606,-113.622,2023-03-06,252087,2023-03-06 23:41:38 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,VACUUM CHARGERS NORTH,Bellerose Dr & Inglewood Dr,,St. Albert,AB,T8N 3L5,,888-758-4389,E,,Public,Mon 8:00am - 9:00pm; Tue 8:00am - 9:00pm; Wed 8:00am - 9:00pm; Thu 8:00am - 9:00pm; Fri 8:00am - 9:00pm; Sat 8:00am - 9:00pm; Sun 8:00am - 9:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.64662,-113.62191,2023-03-06,252088,2023-03-06 23:41:38 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Great Canadian Solar,14576 116 Ave NW,,Edmonton,AB,T5M 3E9,,780-455-7277,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,53.5684241526189,-113.572404890217,2023-02-09,252536,2023-02-09 19:47:03 UTC,P,,,2023-01-25,,,,,J1772 TESLA,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,
ELEC,EPCOR - DCFC 2 - Blatchford,530 de la Montagne,,Edmonton,AB,T5G 0W6,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,53.569275,-113.5228052,2023-03-06,252670,2023-03-06 23:47:44 UTC,,,,2023-01-30,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Hanna Motor Products,#600 Industrial Rd West,,Hanna,AB,T0J 1P0,,866-816-7584,E,,Public,,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,51.635403,-111.940736,2023-03-07,253052,2023-03-07 00:24:08 UTC,,,,2023-02-03,,,,,J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,STONEYTRAIL OUTDOOR PARKING,7727 110 Ave NW,,Calgary,AB,T3R 1R8,,888-758-4389,E,,Public,Mon 7:00am - 7:00pm; Tue 7:00am - 7:00pm; Wed 7:00am - 7:00pm; Thu 7:00am - 7:00pm; Fri 7:00am - 7:00pm; Sat 8:00am - 6:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.151889,-114.196984,2023-03-06,253353,2023-03-06 23:41:43 UTC,,,,2023-02-03,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Sun Market Suites,2402 20 Ave.,,Bowden,AB,T0M 0K0,,866-816-7584,E,,Public,,,,,,,,2,,EV Connect,http://evconnect.com/,GPS,51.934563,-114.026584,2023-03-07,253458,2023-03-07 00:24:08 UTC,,,,2023-02-07,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA LIVINGSTN DCFC1,222 3rd Avenue SW,,Calgary,AB,T2P 0B4,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.05104,-114.06722,2023-03-06,253491,2023-03-06 23:41:30 UTC,,,,2023-02-07,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Hawkstone Plaza,184 Street & Lessard Road,,Edmonton,AB,T6M 2W8,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,53.4857775,-113.6418139,2023-03-06,254228,2023-03-06 23:47:44 UTC,,,,2023-02-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,REVMAZDA MAIN,12709 100th St,,Grande Prairie,AB,T8V 4H2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,55.196045,-118.79347,2023-03-06,254538,2023-03-06 23:41:45 UTC,,,,2023-02-24,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,4720 Crowchild TR N.W.,4720 Crowchild TR N.W.,,Calgary,AB,T3A 2N2,,888-356-8911,E,,Public,24 hours daily,,,,,,3,1,,FLO,https://flo.ca/,200-8,51.09732,-114.14598,2023-03-06,255412,2023-03-06 23:47:44 UTC,,,,2023-03-01,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Davis Chevrolet Buick GMC Brooks,504 2nd St W,,Brooks,AB,T1R 0E9,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,50.5713914899688,-111.896666133387,2023-03-06,255477,2023-03-06 23:47:44 UTC,,,,2023-03-02,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,17820 Stony Plain Road,17820 Stony Plain Road,,Edmonton,AB,T5S 1A4,,888-356-8911,E,,Public,24 hours daily,,,,,,,2,,FLO,https://flo.ca/,GPS,53.542017,-113.629864,2023-03-06,255478,2023-03-06 23:47:44 UTC,,,,2023-03-02,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Davis GMC Buick (MH) - DC,1450 Trans Canada Way SE,,Medicine Hat,AB,T1B 4M2,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,50.0043937385213,-110.656272934743,2023-03-06,255480,2023-03-06 23:47:44 UTC,,,,2023-03-02,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LAND Auto Center,4340 Highway 12 E,,Lacombe,AB,T4L 1A4,,403-782-8708,E,,Public,8am-6pm daily,,,,,,1,,,Non-Networked,,200-8,52.46325,-113.72109,,255494,2023-03-03 20:15:56 UTC,P,,,2022-09-01,,,,,J1772,CA,,8:00-18:00 tous les jours,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,
ELEC,Davis GMC Buick Ltd. - Lethbridge,115 WT Hill Blvd S,,Lethbridge,AB,T1J 4T6,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,49.6973816479473,-112.785694108223,2023-03-06,255544,2023-03-06 23:47:44 UTC,,,,2023-03-03,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Tesla - 12512 - Edson AB,4523 4 Ave,,Edson,AB,T7E 1C,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,53.58673,-116.42135,2023-03-06,255547,2023-03-06 23:47:44 UTC,,,,2023-03-03,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
