Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name
ELEC,STC225ELEC@BENZ STC225CT@BENZ,225 N Randall Rd,,St. Charles,IL,60175,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.913961,-88.341256,2023-04-02,207647,2023-04-02 00:28:33 UTC,,,,2022-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,THOR816WFULTON STATION 1,800 W Fulton Market,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.88694,-87.64766,2023-04-02,207785,2023-04-02 00:27:27 UTC,,,,2022-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,OUT FRONTAGE GW 1,3675 Frontage Rd,,Peru,IL,61354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.352641,-89.124373,2023-04-02,207799,2023-04-02 00:31:19 UTC,,,,2022-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BILL WALSH KIA STATION 1,2900 Columbus Street,,Ottawa,IL,61350,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.372154,-88.83358,2023-04-02,207943,2023-04-02 00:31:27 UTC,,,,2022-03-11,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,AMC Showplace New Lenox 14,1320 W Maple St,,New Lenox,IL,60451,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,4,,,Volta,https://voltacharging.com/,GPS,41.516626176,-87.990655197,2023-04-02,211915,2023-04-02 01:26:55 UTC,,,,2022-03-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,ZOE LIFE 400 2N DUAL,428-400 N Aberdeen St,,Chicago,IL,60642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.889536,-87.654691,2023-04-02,211955,2023-04-02 00:30:14 UTC,,,,2022-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WINDY CITY H-D CITY LIMITS DC,2015 N Rand Rd,,Palatine,IL,60074,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.146645,-88.02885,2023-04-02,212092,2023-04-02 00:17:48 UTC,,,,2022-03-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,PRIDE of Geneva 712,1166 E State Street,,Geneva,IL,60134,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,1,,DCFC,Volta,https://voltacharging.com/,GPS,41.887006593,-88.283582327,2023-04-02,212282,2023-04-02 01:25:31 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Northbrook Court Stir Crazy,2171 Northbrook Court,,Northbrook,IL,60062,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,DCFC,Volta,https://voltacharging.com/,GPS,42.149847,-87.814925,2023-04-02,212283,2023-04-02 01:27:07 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Amazon Fresh North Riverside Plaza DCFC,7201 West 24th Street,,North Riverside,IL,60546,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,,1,DCFC,Volta,https://voltacharging.com/,GPS,41.847795957,-87.803856175,2023-04-02,212284,2023-04-02 01:25:43 UTC,,,,2022-03-25,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Westmont Village Shopping Center,30 W 63rd Street,,Westmont,IL,60559,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.77443135,-87.977881399,2023-04-02,212449,2023-04-02 01:27:10 UTC,,,,2021-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,"Kohl's Fox Valley, IL",4340 Fox Valley Center Drive,,Aurora,IL,60504,,888-264-2208,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.7611775,-88.207787,2023-04-02,212454,2023-04-02 01:25:25 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,PRIDE of Aurora 713,1395 Butterfield Road,,Aurora,IL,60502,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,1,,L2,Volta,https://voltacharging.com/,GPS,41.812352893,-88.280515927,2023-04-02,212460,2023-04-02 01:25:49 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Tinley Park Plaza,16039 South Harlem Avenue,,Tinley Park,IL,60477,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,L2,Volta,https://voltacharging.com/,GPS,41.59874448,-87.792734533,2023-04-02,212462,2023-04-02 01:27:05 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Harlem Irving Plaza,4211 North Harlem Avenue,,Norridge,IL,60706,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,L2,Volta,https://voltacharging.com/,GPS,41.955978,-87.8080705,2023-04-02,212465,2023-04-02 01:26:31 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,Terrapin Park,350 West St.,,Elizabeth,IL,61028,,800-663-5633,E,,Public,,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,42.317324,-90.228264,2023-04-02,212678,2023-04-02 00:00:41 UTC,,,,2021-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$10.00/Hr Variable Parking Fee, $0.30/kWh Energy Fee",,,,,,,,,,,,,,,
ELEC,LIVING THE 450 THE 450-1,450 Woodmoor Dr,,Lombard,IL,60148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.849309,-88.02473,2023-04-02,212703,2023-04-02 00:26:31 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LIVING THE 450 THE 450-2,450 Woodmoor Dr,,Lombard,IL,60148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.84936,-88.02478,2023-04-02,212704,2023-04-02 00:26:31 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,320 S CANAL EV3,320 S Canal St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.877104,-87.64055,2023-04-02,212707,2023-04-02 00:29:01 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,320 S CANAL EV2,320 S Canal St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.87712,-87.64055,2023-04-02,212708,2023-04-02 00:29:01 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,320 S CANAL EV1,320 S Canal St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.877176,-87.64055,2023-04-02,212713,2023-04-02 00:31:11 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Mach 1 - Tesla Supercharger,2603 The Hill Ave,,Marion,IL,62959,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,37.74437,-88.96229,2022-10-03,212746,2022-12-01 17:40:26 UTC,P,,,2022-03-18,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,false,,,,,
ELEC,La Salle City Hall,140 Marquette St,,LaSalle,IL,61301,,888-998-2546,E,,Public,,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.328811,-89.095456,2023-04-01,212796,2023-04-01 23:58:00 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,
ELEC,ADVOCATE GOOD SAM GARAGE,Wellness Way,,Downers Grove,IL,60515,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.818777,-88.006497,2023-04-02,212940,2023-04-02 00:03:09 UTC,,,,2022-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MOTORWERKS1475 DC FAST 04,1475 Barrington Rd,,Barrington,IL,60010,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.1289,-88.13506,2023-04-02,212964,2023-04-02 00:19:48 UTC,,,,2022-03-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MOTORWERKS1475 DC FAST 02,1475 Barrington Rd,,Barrington,IL,60010,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.12951,-88.13571,2023-04-02,212966,2023-04-02 00:19:48 UTC,,,,2022-03-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MOTORWERKS1475 EV1 MERCEDES,1475 S Barrington Rd,,Barrington,IL,60010,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.129326,-88.134748,2023-04-02,212967,2023-04-02 00:20:36 UTC,,,,2022-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MOTORWERKS1475 EV2 MERCEDES,1475 S Barrington Rd,,Barrington,IL,60010,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.129171,-88.134755,2023-04-02,212968,2023-04-02 00:20:36 UTC,,,,2022-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MOTORWERKS1475 EV3 MERCEDES,1475 Barrington Rd,,Barrington,IL,60010,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.12895,-88.13475,2023-04-02,212969,2023-04-02 00:20:36 UTC,,,,2022-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Gustafson Ford LLC,112 N Lexington Ave,,Kewanee,IL,61443,,309-852--2107,E,,Public,8am-6pm M-F; 8am-12pm Sat,,,,,,1,,,Non-Networked,,200-9,41.242844,-89.928932,2022-04-06,213034,2023-02-14 15:54:11 UTC,P,,,2018-01-29,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,KIA OF BRADLEY CUSTOMER,1010 Tighe Dr,,Bourbonnais,IL,60914,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.164818,-87.847685,2023-04-02,213048,2023-04-02 00:31:27 UTC,,,,2022-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,320 S CANAL STATION 1,320 S Canal St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.87721,-87.64056,2023-04-02,213089,2023-04-02 00:29:01 UTC,,,,2022-03-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Northwestern Hospital Huntley,10400 Haligus Road,,Huntley,IL,60142,,800-663-5633,E,,Public,,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,42.17809,-88.399633,2023-04-02,213167,2023-04-02 00:00:51 UTC,,,,2021-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,
ELEC,OAK PARK 1 AVENUE GARAGE 4,754 North Blvd,,Oak Park,IL,60301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.887398,-87.793774,2023-04-02,213177,2023-04-02 00:09:44 UTC,,,,2022-04-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,The Breakers at Edgewater Beach,5333 North Sheridan Road,,Chicago,IL,60640,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,41.978964,-87.654566,2023-04-02,213406,2023-04-02 00:00:37 UTC,,,,2021-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,
ELEC,COMFORT COMFORT CHARGE1,123 W McClure Ave,,Peoria,IL,61604,,888-758-4389,E,,Public,Mon 5:00am - 12:00am; Tue 5:00am - 12:00am; Wed 5:00am - 12:00am; Thu 5:00am - 12:00am; Fri 5:00am - 12:00am; Sat 5:00am - 12:00am; Sun 5:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.717934,-89.59513,2023-04-02,213432,2023-04-02 00:32:03 UTC,,,,2022-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,OAK PARK 1 VH4,529 Lyman Ave,,Oak Park,IL,60304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.878746,-87.77893,2023-04-02,213454,2023-04-02 00:17:06 UTC,,,,2022-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,OAK PARK 1 VH5,529 Lyman Ave,,Oak Park,IL,60304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.878754,-87.778885,2023-04-02,213455,2023-04-02 00:17:06 UTC,,,,2022-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,VILLAGE COURT GLENCOE VILLAGE,675 Vernon Ave,,Glencoe,IL,60022,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.133473,-87.759188,2023-04-02,213498,2023-04-02 00:32:08 UTC,,,,2022-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,FAMILY HYUNDAI STATION 1,8101 W 159th St,,Tinley Park,IL,60477,,888-758-4389,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 8:00am - 8:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.601387,-87.817569,2023-04-02,213596,2023-04-02 00:32:07 UTC,,,,2022-04-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,FAMILY HYUNDAI STATION 2,8101 W 159th St,,Tinley Park,IL,60477,,888-758-4389,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 8:00am - 8:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.601279,-87.817408,2023-04-02,213597,2023-04-02 00:32:07 UTC,,,,2022-04-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DOCTORS RAMP DR RAMP SOUTH,800 E. Carpenter Street,,Springfield,IL,62769,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.806592,-89.645502,2023-04-02,213823,2023-04-02 00:20:40 UTC,,,,2022-04-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Engel Bros,901 W Washington St,,Farina,IL,62838,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.839102,-88.777652,2023-04-02,213856,2023-04-02 00:01:24 UTC,,,,2022-04-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,
ELEC,OLE #1 DCFAST HOG,2595 Ogden Ave,,Lisle,IL,60532,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.796803,-88.101944,2023-04-02,213931,2023-04-02 00:17:24 UTC,,,,2022-04-14,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,AMC Market Square 10,2160 Sycamore Road,,Dekalb,IL,60115,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,4,,,Volta,https://voltacharging.com/,GPS,41.947444222,-88.721124851,2023-04-02,214096,2023-04-02 01:25:26 UTC,,,,2022-03-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,McCarthy Ford,11400 S. Pulaski Road,,Chicago,IL,60655,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.685101,-87.720354,2023-04-01,214241,2023-04-01 23:58:57 UTC,,,,2022-04-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,
ELEC,Amazon Fresh Naperville-Ogden,1351 E Ogden Ave,,Naperville,IL,60563,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,1,,,Volta,https://voltacharging.com/,GPS,41.796972913,-88.120275582,2023-04-02,214719,2023-04-02 01:26:14 UTC,,,,2022-04-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,
ELEC,EDWARD HOSPITAL STATION 1,24600 W 127th St,,Plainfield,IL,60585,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.65245,-88.216297,2023-04-02,214899,2023-04-02 00:32:21 UTC,,,,2022-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,425 S. FIN PLAC 440LASALLE2,425 S Financial Pl,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.876317,-87.632933,2023-04-02,215053,2023-04-02 00:03:23 UTC,,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,425 S. FIN PLAC 440LASALLE,425 S Financial Pl,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.876306,-87.632975,2023-04-02,215054,2023-04-02 00:03:24 UTC,,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,GFH CONSUMER 1,6801 44th Ave,,Moline,IL,61265,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.470946,-90.448239,2023-04-02,215076,2023-04-02 00:32:15 UTC,,,,2022-04-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,IL TOLLWAY HINSDALE SB,5800 Tri-State Tollway,,Hinsdale,IL,60521,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.783146,-87.909,2023-04-02,215090,2023-04-02 00:32:25 UTC,,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Royse and Brinkmeyer - 2511 W. Springfield,2511 W Springfield Ave,North side of the building ||,Champaign,IL,61820,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.112825,-88.288773,2023-04-01,215100,2023-04-01 23:58:36 UTC,,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,
ELEC,KISHHEALTH KISH HEALTH 1,5 Kish Hospital Dr,,DeKalb,IL,60115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.96122,-88.722632,2023-04-02,216540,2023-04-02 00:32:20 UTC,,,,2022-05-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,KISHHEALTH KISH HEALTH 2,5 Kish Hospital Dr,,DeKalb,IL,60115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.961228,-88.722664,2023-04-02,216541,2023-04-02 00:32:20 UTC,,,,2022-05-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,KISHHEALTH KISH HEALTH 3,5 Kish Hospital Dr,,DeKalb,IL,60115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.960677,-88.722802,2023-04-02,216542,2023-04-02 00:32:20 UTC,,,,2022-05-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LOT C LOT C,One College Drive,,East Peoria,IL,61635,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.705674,-89.525057,2023-04-02,216579,2023-04-02 00:32:09 UTC,,,,2022-05-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGREEN KIA CUSTOMER CPF 1,9205 S Western Ave,,Chicago,IL,60643,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.726091,-87.681831,2023-04-02,217223,2023-04-02 00:32:36 UTC,,,,2022-05-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,PUBLIC LIBRARY GLEN ELLYN PL,400 Duane St,,Glen Ellyn,IL,60137,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.875886,-88.07138,2023-04-02,217279,2023-04-02 00:32:32 UTC,,,,2022-05-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,HRC WEST 1 HYATT HOTEL 2,310 N Stetson Ave,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.887463,-87.62218,2023-04-02,217314,2023-04-02 00:07:33 UTC,,,,2022-05-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,HRC WEST 1 HYATT HOTEL 1,310 N Stetson Ave,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.887424,-87.622006,2023-04-02,217315,2023-04-02 00:07:33 UTC,,,,2022-05-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
